"ID","Name","Date","Maximum.Wind","dLat","dLong","angle","direction"
"AL051987","               BRET",19870818,45,9,-34.5,165.379126011368,"West"
"AL061987","            UNNAMED",19870830,30,3.2,-16.2,168.826161758185,"West"
"AL071987","              CINDY",19870905,45,27.3,3.30000000000001,83.1075768775148,"North"
"AL081987","            UNNAMED",19870906,30,1.2,-18.7,176.328299901629,"West"
"AL091987","            UNNAMED",19870907,30,4.9,-0.5,95.8263420295558,"North"
"AL101987","             DENNIS",19870908,45,22,-31.1,144.724583633234,"Northwest"
"AL111987","            UNNAMED",19870913,30,8,-10,141.34019174591,"Northwest"
"AL121987","              EMILY",19870920,110,39.2,15.3,68.6789939999457,"North"
"AL131987","              FLOYD",19871009,65,14.5,8.60000000000002,59.3276742176648,"Northeast"
"AL141987","            UNNAMED",19871031,30,12,-4.5,110.556045219583,"North"
"AL131988","            UNNAMED",19880531,25,4.7,4.69999999999999,45.0000000000001,"Northeast"
"AL011988","            ALBERTO",19880805,35,19,21.5,41.4677054161091,"Northeast"
"AL021988","              BERYL",19880808,45,1.3,-2.89999999999998,155.854458039578,"Northwest"
"AL141988","            UNNAMED",19880813,30,5.5,-7.5,143.746162262555,"Northwest"
"AL151988","            UNNAMED",19880820,30,30,-41,143.806792694435,"Northwest"
"AL161988","            UNNAMED",19880820,30,3.5,-24.4,171.837025716282,"West"
"AL031988","              CHRIS",19880821,45,31.6,-16.7,117.855601380467,"Northwest"
"AL041988","              DEBBY",19880831,65,3.9,-18,167.774877324264,"West"
"AL051988","            ERNESTO",19880903,55,10.6,30.8,18.9912010500027,"East"
"AL171988","            UNNAMED",19880904,30,0,1,0,"East"
"AL061988","            UNNAMED",19880907,50,12.5,-5.5,113.749494492867,"Northwest"
"AL071988","           FLORENCE",19880907,70,10.2,-2.5,103.771599717082,"North"
"AL081988","            GILBERT",19880908,160,31.4,-32.5,135.98621491426,"Northwest"
"AL091988","             HELENE",19880919,125,41.6,1.60000000000002,87.7974018382342,"North"
"AL181988","            UNNAMED",19880927,25,0.5,-8.19999999999999,176.510675094204,"West"
"AL101988","              ISAAC",19880928,40,3,-15.7,169.182166415159,"West"
"AL111988","               JOAN",19881010,125,3.3,-44.6,175.768337260685,"West"
"AL191988","            UNNAMED",19881019,30,1.4,0,90,"North"
"AL121988","              KEITH",19881117,65,37.1,28.3,52.663494662724,"Northeast"
"AL011989","            UNNAMED",19890615,25,-1.5,0.600000000000023,291.801409486353,"South"
"AL021989","            ALLISON",19890624,45,5.8,2.19999999999999,69.2277453179543,"North"
"AL031989","              BARRY",19890709,45,10.5,-20.3,152.65012421993,"Northwest"
"AL041989","            CHANTAL",19890730,70,12,-8.5,125.311213439633,"Northwest"
"AL051989","               DEAN",19890731,90,37,-0.0999999999999659,90.1548530810974,"North"
"AL061989","            UNNAMED",19890808,30,1.9,-34.3,176.829421580284,"West"
"AL071989","               ERIN",19890818,90,37.6,-9.40000000000003,104.036243467927,"North"
"AL081989","              FELIX",19890826,75,25.7,-8,107.290531998784,"North"
"AL091989","            UNNAMED",19890827,25,0.800000000000001,-5.19999999999999,171.253837737445,"West"
"AL101989","          GABRIELLE",19890830,125,32.2,-30.5,133.446906413757,"Northwest"
"AL111989","               HUGO",19890910,140,44.8,-26,120.129042644142,"Northwest"
"AL121989","               IRIS",19890916,60,11.2,-23,154.03593146177,"Northwest"
"AL131989","            UNNAMED",19891002,30,10.4,-6.39999999999998,121.607502246249,"Northwest"
"AL141989","              JERRY",19891012,75,14.4,-1.40000000000003,95.5529710330369,"North"
"AL151989","              KAREN",19891128,50,-0.600000000000001,0.100000000000023,279.462322208028,"South"
"AL011990","            UNNAMED",19900524,25,5.2,1.80000000000001,70.9065079995143,"North"
"AL021990","             ARTHUR",19900722,60,7.7,-33.7,167.129614972447,"West"
"AL031990","             BERTHA",19900724,70,14.4,15,43.8308606720926,"Northeast"
"AL041990","              CESAR",19900731,45,16.7,-24.1,145.280128705195,"Northwest"
"AL061990","            EDOUARD",19900802,40,0,6.39999999999998,0,"East"
"AL051990","              DIANA",19900804,85,9.3,-27.5,161.315397944353,"West"
"AL071990","               FRAN",19900811,35,1.2,-29.2,177.646703133892,"West"
"AL081990","             GUSTAV",19900824,105,35.9,1.39999999999998,87.7667558315755,"North"
"AL091990","           HORTENSE",19900825,55,23.7,-16.2,124.35433665504,"Northwest"
"AL101990","            ISIDORE",19900904,85,42.8,-16.1,110.614704814664,"North"
"AL111990","            UNNAMED",19900918,30,4.8,-10,154.358994175695,"Northwest"
"AL121990","          JOSEPHINE",19900921,75,27,-10.9,111.984112245645,"North"
"AL131990","              KLAUS",19901003,70,8.9,-14.1,147.739646792482,"Northwest"
"AL141990","               LILI",19901006,65,11.5,-7,121.328692867804,"Northwest"
"AL151990","              MARCO",19901009,55,11.5,-1.5,97.4314079711725,"North"
"AL161990","               NANA",19901016,75,5.5,-4.5,129.2894068625,"Northwest"
"AL011991","                ANA",19910629,45,11.1,27.3,22.1263348093733,"East"
"AL021991","            UNNAMED",19910705,30,0,-1.80000000000001,180,"West"
"AL031991","                BOB",19910816,100,14.4,64.4,12.6041472837618,"East"
"AL041991","            UNNAMED",19910824,30,0.199999999999999,-6.5,178.237608976339,"West"
"AL051991","            UNNAMED",19910828,30,2.2,-22,174.2894068625,"West"
"AL061991","          CLAUDETTE",19910904,115,10.3,30,18.9490546819197,"East"
"AL071991","              DANNY",19910907,45,5.6,-32.3,170.164139887855,"West"
"AL081991","              ERIKA",19910908,50,15.3,27.6,29.0016994238881,"Northeast"
"AL091991","             FABIAN",19911015,40,11.1,10.2,47.4195092166564,"Northeast"
"AL101991","            UNNAMED",19911024,25,0.699999999999999,-5.39999999999998,172.613956848733,"West"
"AL111991","              GRACE",19911025,90,5.4,5.89999999999998,42.4664411116055,"Northeast"
"AL121991","            UNNAMED",19911028,65,2.3,-3.60000000000002,147.425942865428,"Northwest"
"AL011992","            UNNAMED",19920421,45,1.7,-2.10000000000002,141.009005957495,"Northwest"
"AL021992","            UNNAMED",19920625,30,4,2.60000000000002,56.9761324442031,"Northeast"
"AL031992","            UNNAMED",19920724,30,2.6,4.10000000000002,32.3806777065691,"Northeast"
"AL041992","             ANDREW",19920816,150,24.6,-48.5,153.10512478803,"Northwest"
"AL051992","             BONNIE",19920917,95,4.2,35,6.84277341263095,"East"
"AL061992","            CHARLEY",19920921,95,19.5,19.5,45,"Northeast"
"AL071992","           DANIELLE",19920922,55,8,-1.89999999999998,103.360218444764,"North"
"AL081992","            UNNAMED",19920925,30,16.6,-7.60000000000002,114.599790605158,"Northwest"
"AL091992","               EARL",19920926,55,2.2,6.20000000000005,19.5366549381282,"East"
"AL101992","            FRANCES",19921022,75,16.7,53.8,17.2448090498869,"East"
"AL011993","            UNNAMED",19930531,35,7.3,18.7,21.3243973664936,"East"
"AL021993","             ARLENE",19930618,35,6.6,-6.40000000000003,134.118596003418,"Northwest"
"AL031993","               BRET",19930804,50,1.8,-46.5,177.78320565926,"West"
"AL041993","              CINDY",19930814,40,4.7,-11.8,158.28235621349,"West"
"AL051993","              EMILY",19930822,100,19.9,3.20000000000005,80.8648116405897,"North"
"AL061993","             DENNIS",19930823,45,8.6,-13.7,147.881977789885,"Northwest"
"AL071993","              FLOYD",19930907,70,23.3,62.5,20.4454551525595,"East"
"AL081993","               GERT",19930914,85,10.2,-24,156.974507991472,"Northwest"
"AL091993","             HARVEY",19930918,65,19.3,19.8,44.2673573311352,"Northeast"
"AL101993","            UNNAMED",19930929,30,9.6,1,84.0531369460265,"North"
"AL011994","            ALBERTO",19940630,55,11.3,-3.39999999999998,106.74575053832,"North"
"AL021994","            UNNAMED",19940720,30,3,-2.10000000000002,124.992020198559,"Northwest"
"AL031994","              BERYL",19940814,50,13.3,15.2,41.1859251657097,"Northeast"
"AL041994","              CHRIS",19940816,70,33.4,-12.6,110.668758083065,"North"
"AL051994","            UNNAMED",19940829,30,2.5,-6,157.38013505196,"Northwest"
"AL061994","              DEBBY",19940909,60,2.4,-9.89999999999998,166.373005140108,"West"
"AL071994","            ERNESTO",19940921,50,6.7,-3.30000000000001,116.221966777555,"Northwest"
"AL081994","            UNNAMED",19940924,30,0.5,-5,174.2894068625,"West"
"AL091994","            UNNAMED",19940927,30,2.7,-1.30000000000001,115.709953780811,"Northwest"
"AL101994","            UNNAMED",19940929,30,3.5,0,90,"North"
"AL111994","           FLORENCE",19941102,95,21.5,10.8,63.3284512141311,"Northeast"
"AL121994","             GORDON",19941108,75,22.2,2.5,83.5748417624744,"North"
"AL011995","            ALLISON",19950603,65,47.6,28.3,59.2669158461745,"Northeast"
"AL021995","              BARRY",19950705,60,16.5,12.8,52.1972075490615,"Northeast"
"AL031995","            CHANTAL",19950712,60,37.9,34.9,47.359754668934,"Northeast"
"AL041995","               DEAN",19950728,40,6.8,-11.9,150.255118703058,"Northwest"
"AL051995","               ERIN",19950731,85,16.5,-8.80000000000001,118.072486935853,"Northwest"
"AL061995","            UNNAMED",19950805,30,1.6,-3.80000000000001,157.166345822082,"Northwest"
"AL071995","              FELIX",19950808,120,47.2,29.8,57.7334908542724,"Northeast"
"AL081995","          GABRIELLE",19950809,60,0.199999999999999,-3.39999999999998,176.63353933657,"West"
"AL091995","           HUMBERTO",19950822,95,26.8,-4,98.4889438805047,"North"
"AL101995","               IRIS",19950822,95,36.1,44.9,38.7995916622052,"Northeast"
"AL111995","              JERRY",19950822,35,10.1,-3.69999999999999,110.119633140818,"North"
"AL121995","              KAREN",19950826,45,17.6,-28.8,148.570434385161,"Northwest"
"AL131995","               LUIS",19950827,120,48.7,-17.3,109.556876977117,"North"
"AL141995","            UNNAMED",19950909,30,7.9,-19.4,157.843036162362,"West"
"AL151995","            MARILYN",19950912,100,23.6,-1,92.4263358316024,"North"
"AL161995","               NOEL",19950926,65,25.6,9.69999999999999,69.2479887912067,"North"
"AL171995","               OPAL",19950927,130,25.4,10.8,66.9649555108147,"Northeast"
"AL181995","              PABLO",19951004,50,3.8,-26.1,171.716290025895,"West"
"AL191995","            ROXANNE",19951007,100,5.5,-13.9,158.412114169303,"West"
"AL201995","          SEBASTIEN",19951020,55,3.7,-10.7,160.924901507554,"West"
"AL211995","              TANYA",19951027,75,25.9,35.2,36.3454657973163,"Northeast"
"AL011996","             ARTHUR",19960617,45,17.2,40.8,22.8587618798657,"Northeast"
"AL021996","             BERTHA",19960705,100,50.7,-5,95.6322591127539,"North"
"AL031996","              CESAR",19960724,75,1.3,-25.3,177.058535006089,"West"
"AL041996","              DOLLY",19960819,70,4.5,-27.1,170.571966105962,"West"
"AL051996","            EDOUARD",19960819,125,37.6,-21.1,119.299842477723,"Northwest"
"AL061996","               FRAN",19960823,105,32.7,-49,146.28295706193,"Northwest"
"AL071996","             GUSTAV",19960826,40,8.6,-24.7,160.802999894544,"West"
"AL081996","           HORTENSE",19960903,120,30.1,-9,106.646839572223,"North"
"AL091996","            ISIDORE",19960924,100,34.4,-12.7,110.263442441843,"North"
"AL101996","          JOSEPHINE",19961004,60,40.3,65.7,31.5247119722306,"Northeast"
"AL111996","               KYLE",19961011,45,-1.6,-1.89999999999998,220.100907546213,"Southwest"
"AL121996","               LILI",19961014,100,41.2,-278.6,171.587938166817,"West"
"AL131996","              MARCO",19961113,65,9.1,-7.30000000000001,128.736509385665,"Northwest"
"AL011997","            UNNAMED",19970531,45,11.5,11.1,46.0139787227854,"Northeast"
"AL021997","                ANA",19970630,40,9,19.2,25.1148348861446,"Northeast"
"AL031997","               BILL",19970711,65,13.6,16.9,38.8248064430832,"Northeast"
"AL041997","          CLAUDETTE",19970713,40,4.6,15.7,16.3302484136547,"East"
"AL051997","              DANNY",19970716,70,16.6,44.6,20.415131141888,"East"
"AL061997","            UNNAMED",19970717,30,3,-8.5,160.559965171824,"West"
"AL071997","              ERIKA",19970903,110,38.1,30.1,51.6903385000144,"Northeast"
"AL081997","             FABIAN",19971004,40,5,15.7,17.6651862015793,"East"
"AL091997","              GRACE",19971014,40,4.5,21.4,11.8751639797001,"East"
"AL011998","               ALEX",19980727,45,9.7,-33.9,164.032283967946,"West"
"AL021998","             BONNIE",19980819,100,28.3,7.10000000000002,75.9161291286518,"North"
"AL031998","            CHARLEY",19980821,60,4.1,-8.89999999999998,155.265697470947,"Northwest"
"AL041998","           DANIELLE",19980824,90,43.6,22.3,62.9117142407378,"Northeast"
"AL051998","               EARL",19980831,85,30.4,68.5,23.931438561949,"Northeast"
"AL061998","            FRANCES",19980908,55,7.5,-2.5,108.434948822922,"North"
"AL071998","            GEORGES",19980915,135,20.8,-56.7,159.854789569101,"West"
"AL081998","            HERMINE",19980917,40,4.1,0.300000000000011,85.8150838748814,"North"
"AL091998","               IVAN",19980919,80,28.1,11.1,68.4450981853946,"North"
"AL101998","             JEANNE",19980921,90,29.9,12.4,67.4754463843364,"Northeast"
"AL111998","               KARL",19980923,90,15.7,57.4,15.2973410826758,"East"
"AL121998","               LISA",19981005,65,38.2,14.4,69.3453956238801,"North"
"AL131998","              MITCH",19981022,155,51.9,71.1,36.1278670070825,"Northeast"
"AL141998","             NICOLE",19981124,75,23.7,-9,110.794114955504,"North"
"AL011999","             ARLENE",19990611,50,8.3,-3.5,112.8645081219,"Northwest"
"AL021999","            UNNAMED",19990702,30,0.199999999999999,-2.30000000000001,175.03025927189,"West"
"AL031999","               BRET",19990818,125,8.1,-8.60000000000002,136.714930195527,"Northwest"
"AL041999","              CINDY",19990819,120,26.9,-29.3,137.445309085609,"Northwest"
"AL051999","             DENNIS",19990824,90,24,-7.90000000000003,108.219821750574,"North"
"AL061999","              EMILY",19990824,45,12.3,-3.09999999999997,104.145795494103,"North"
"AL071999","            UNNAMED",19990905,30,3.4,-2.60000000000002,127.405356631409,"Northwest"
"AL081999","              FLOYD",19990907,135,34.9,-2.39999999999998,93.9339175145574,"North"
"AL091999","               GERT",19990911,130,34,-27.7,129.169906773676,"Northwest"
"AL101999","             HARVEY",19990919,50,1.9,9.19999999999999,11.668774000369,"East"
"AL111999","            UNNAMED",19991004,30,0.299999999999997,-2.29999999999995,172.568592028827,"West"
"AL121999","            UNNAMED",19991006,30,2.9,-3.69999999999999,141.911227119025,"Northwest"
"AL131999","              IRENE",19991012,95,35.1,37,43.4904744509676,"Northeast"
"AL141999","               JOSE",19991017,85,30.2,-1,91.8965183032093,"North"
"AL151999","            KATRINA",19991028,35,9.8,-8.90000000000003,132.244575299497,"Northwest"
"AL161999","              LENNY",19991113,135,1.8,28.8,3.57633437499735,"East"
"AL012000","            UNNAMED",20000607,25,-0.199999999999999,-0.5,201.801409486352,"West"
"AL022000","            UNNAMED",20000623,30,0.199999999999999,-18.4,179.377244312794,"West"
"AL032000","            ALBERTO",20000803,110,59.9,13.1,77.6637653868202,"North"
"AL042000","            UNNAMED",20000808,30,1.4,-2.30000000000001,148.671307132196,"Northwest"
"AL052000","              BERYL",20000813,45,2.7,-6.30000000000001,156.801409486352,"Northwest"
"AL062000","              CHRIS",20000817,35,4.1,-8.5,154.249525872682,"Northwest"
"AL072000","              DEBBY",20000819,75,7.5,-32.5,167.005383208083,"West"
"AL082000","            ERNESTO",20000901,35,5.2,-12.8,157.890551656248,"West"
"AL092000","            UNNAMED",20000908,30,2.5,-0.5,101.30993247402,"North"
"AL102000","           FLORENCE",20000910,70,14.6,17.9,39.2021456148404,"Northeast"
"AL112000","             GORDON",20000914,70,23.7,24.3,44.2838400545296,"Northeast"
"AL122000","             HELENE",20000915,60,31.2,3.39999999999998,83.7807703112089,"North"
"AL132000","              ISAAC",20000921,120,50.5,19,69.3818118768955,"North"
"AL142000","              JOYCE",20000925,80,0.700000000000001,-35.3,178.863971960312,"West"
"AL152000","              KEITH",20000928,120,7.7,-18.1,156.954401858417,"Northwest"
"AL162000","             LESLIE",20001004,60,24,71.4,18.5792703804447,"East"
"AL172000","            MICHAEL",20001015,85,22,20.7,46.7438293449025,"Northeast"
"AL182000","             NADINE",20001019,50,12.8,12.9,44.7770603488025,"Northeast"
"AL192000","            UNNAMED",20001025,55,24.5,10,67.7965214679426,"North"
"AL012001","            ALLISON",20010605,50,16,34,25.2011236454751,"Northeast"
"AL022001","            UNNAMED",20010711,25,2.2,-6.39999999999998,161.029592191513,"West"
"AL032001","              BARRY",20010802,60,11.8,-5.19999999999999,113.782030423221,"Northwest"
"AL042001","            CHANTAL",20010814,60,5.1,-55.2,174.721353936581,"West"
"AL052001","               DEAN",20010822,60,33.1,23.4,54.7416512974744,"Northeast"
"AL062001","               ERIN",20010901,105,52.5,-0.699999999999989,90.76389846093,"North"
"AL072001","              FELIX",20010907,100,20.7,-3.20000000000005,98.7877562875629,"North"
"AL082001","          GABRIELLE",20010911,70,31.7,53.1,30.8366446396433,"Northeast"
"AL092001","            UNNAMED",20010919,30,1.1,-3.20000000000005,161.029592191514,"West"
"AL102001","           HUMBERTO",20010921,90,16.4,19.7,39.7769518241593,"Northeast"
"AL112001","               IRIS",20011004,125,3.9,-33.7,173.398696483239,"West"
"AL122001","              JERRY",20011006,45,3.9,-15.4,165.788808130703,"West"
"AL132001","              KAREN",20011011,70,20.5,1,87.2072976342867,"North"
"AL142001","            LORENZO",20011027,35,10.2,-8.20000000000005,128.796552098308,"Northwest"
"AL152001","           MICHELLE",20011029,120,15.4,17.1,42.0057188839047,"Northeast"
"AL162001","               NOEL",20011104,65,11.1,2.39999999999998,77.7995312726193,"North"
"AL172001","               OLGA",20011123,80,-3.5,-16.4,192.047030491205,"West"
"AL012002","             ARTHUR",20020714,50,21.7,25.8,40.0666970299093,"Northeast"
"AL022002","             BERTHA",20020804,35,-1.5,-9.19999999999999,189.260221531171,"West"
"AL032002","          CRISTOBAL",20020805,45,-1,5.19999999999999,349.114472945341,"East"
"AL042002","              DOLLY",20020829,50,14.5,-21.3,145.75487770095,"Northwest"
"AL052002","            EDOUARD",20020901,55,-0.699999999999999,-7.19999999999999,185.552971033037,"West"
"AL062002","                FAY",20020905,50,-1.5,-7.19999999999999,191.768288932021,"West"
"AL072002","            UNNAMED",20020907,30,0.0999999999999979,-3.80000000000001,178.492564241225,"West"
"AL082002","             GUSTAV",20020908,85,33.5,16.5,63.7780332224455,"Northeast"
"AL092002","              HANNA",20020912,50,6.7,1.60000000000002,76.5689711293182,"North"
"AL102002","            ISIDORE",20020914,110,30.9,-19,121.586806643207,"Northwest"
"AL112002","          JOSEPHINE",20020917,50,8.8,9.09999999999997,44.0398254333338,"Northeast"
"AL122002","               KYLE",20020920,75,8.4,-22.3,159.359530804904,"West"
"AL132002","               LILI",20020921,125,25.6,-45.4,150.582363766311,"Northwest"
"AL142002","            UNNAMED",20021014,30,5.5,2.10000000000002,69.1022345011609,"North"
"AL012003","                ANA",20030418,50,7,43.8,9.08007286402672,"East"
"AL022003","            UNNAMED",20030611,30,0.199999999999999,-5.09999999999997,177.754257434105,"West"
"AL032003","               BILL",20030628,50,17.8,9.5,61.9108087557244,"Northeast"
"AL042003","          CLAUDETTE",20030707,80,19.8,-54.2,159.932061174805,"West"
"AL052003","              DANNY",20030716,65,0.199999999999999,10.6,1.08092418666068,"East"
"AL062003","            UNNAMED",20030719,30,1.7,-13.9,173.027230713974,"West"
"AL072003","            UNNAMED",20030725,30,3.7,-2.89999999999998,128.088772880975,"Northwest"
"AL082003","              ERIKA",20030814,65,-1.7,-17,185.7105931375,"West"
"AL092003","            UNNAMED",20030821,30,1.7,-2.69999999999999,147.804266065287,"Northwest"
"AL102003","             FABIAN",20030827,125,45.4,3.69999999999999,85.3408172263779,"North"
"AL112003","              GRACE",20030830,35,10.3,-2.10000000000002,101.523721703897,"North"
"AL122003","              HENRI",20030903,50,5.5,12.4,23.9196029200775,"Northeast"
"AL132003","             ISABEL",20030906,145,34.2,-49.6,145.413110462447,"Northwest"
"AL142003","            UNNAMED",20030908,30,4.3,-3.5,129.143986414571,"Northwest"
"AL152003","               JUAN",20030924,90,21.6,0,90,"North"
"AL162003","               KATE",20030925,110,51.2,31.7,58.2366675801219,"Northeast"
"AL172003","              LARRY",20030927,55,-2.7,-10.6,194.290325081818,"West"
"AL182003","              MINDY",20031010,40,6.8,1.10000000000002,80.8111639226411,"North"
"AL192003","           NICHOLAS",20031013,60,18.2,-30,148.756207674754,"Northwest"
"AL202003","             ODETTE",20031204,55,19,28.5,33.6900675259798,"Northeast"
"AL212003","              PETER",20031207,60,0,-0.5,180,"West"
"AL012004","               ALEX",20040731,105,17.1,45.6,20.5560452195835,"East"
"AL022004","             BONNIE",20040803,55,26.1,-19.9,127.323785246439,"Northwest"
"AL032004","            CHARLEY",20040809,130,29.8,-11.9,111.768252210242,"North"
"AL042004","           DANIELLE",20040813,95,24.1,-23.4,134.155702260463,"Northwest"
"AL052004","               EARL",20040813,45,3.1,-17.2,169.783120370273,"West"
"AL062004","            FRANCES",20040825,125,36.1,-29,128.775752337675,"Northwest"
"AL072004","             GASTON",20040827,65,20.2,49.2,22.32153844781,"East"
"AL082004","            HERMINE",20040827,50,14.1,-5.30000000000001,110.600564075825,"North"
"AL092004","               IVAN",20040902,145,20.4,-66.6,162.969843227113,"West"
"AL102004","            UNNAMED",20040907,30,3.8,10.2,20.4328286793987,"East"
"AL112004","             JEANNE",20040913,105,22.6,-12.5,118.946864888882,"Northwest"
"AL122004","               KARL",20040916,125,54.3,-317.3,170.288961655499,"West"
"AL132004","               LISA",20040919,65,31.2,2.39999999999998,85.6012946450045,"North"
"AL142004","            MATTHEW",20041008,40,9.6,3.5,69.9689873191023,"North"
"AL152004","             NICOLE",20041010,45,8.5,4.69999999999999,61.0599873071607,"Northeast"
"AL162004","               OTTO",20041126,45,-1.9,-11.4,189.462322208026,"West"
"AL012005","             ARLENE",20050608,60,27.9,6.39999999999998,77.0803972782274,"North"
"AL022005","               BRET",20050628,35,2.3,-3.10000000000002,143.426969021481,"Northwest"
"AL032005","              CINDY",20050703,65,30.2,24.2,51.2939481889511,"Northeast"
"AL042005","             DENNIS",20050704,130,33.8,-19,119.34165470098,"Northwest"
"AL052005","              EMILY",20050711,140,14.3,-58.7,166.308769099325,"West"
"AL062005","           FRANKLIN",20050721,60,22.5,29,37.8065299447045,"Northeast"
"AL072005","               GERT",20050723,40,3.2,-8.5,159.370120053874,"West"
"AL082005","             HARVEY",20050802,55,13.8,36.3,20.8150659663673,"East"
"AL092005","              IRENE",20050804,90,30.4,-15.4,116.865813661321,"Northwest"
"AL102005","                TEN",20050813,30,4.7,-16.5,164.100477411543,"West"
"AL112005","               JOSE",20050822,50,0.300000000000001,-3.19999999999999,174.644174957145,"West"
"AL122005","            KATRINA",20050823,150,17,-7.79999999999995,114.646770851931,"Northwest"
"AL132005","                LEE",20050828,35,23.4,-8.79999999999995,110.609692937532,"North"
"AL142005","              MARIA",20050901,100,44.2,-314.5,172.000016527781,"West"
"AL152005","               NATE",20050905,80,17.6,42,22.7360048825815,"Northeast"
"AL162005","            OPHELIA",20050906,75,43,-274.8,171.106620609138,"West"
"AL172005","           PHILIPPE",20050917,70,15.3,-8.30000000000001,118.479107810997,"Northwest"
"AL182005","               RITA",20050918,155,18.2,-18.1,134.842160786298,"Northwest"
"AL192005","           NINETEEN",20050930,30,4.8,-2.60000000000002,118.442928624364,"Northwest"
"AL202005","               STAN",20051001,70,-2,-11.4,189.950626687952,"West"
"AL212005","            UNNAMED",20051004,45,9.8,8.80000000000001,48.0774553994244,"Northeast"
"AL222005","              TAMMY",20051005,45,3,-5.90000000000003,153.047821068771,"Northwest"
"AL232005","         TWENTY-TWO",20051008,40,13.5,-16.4,140.539788073555,"Northwest"
"AL242005","              VINCE",20051008,65,4.8,14.6,18.1991650530454,"East"
"AL252005","              WILMA",20051015,160,27.9,26.5,46.4741983384408,"Northeast"
"AL262005","              ALPHA",20051022,45,12.1,-3.30000000000001,105.255118703058,"North"
"AL272005","               BETA",20051026,100,2.3,-4,150.101098161385,"Northwest"
"AL282005","              GAMMA",20051114,45,2.2,-21.4,174.130399556985,"West"
"AL292005","              DELTA",20051119,60,8.3,47,10.0149340166655,"East"
"AL302005","            EPSILON",20051129,75,-6.8,10,325.784297867563,"Southeast"
"AL312005","               ZETA",20051230,55,2.4,-20.1,173.190949820387,"West"
"AL012006","            ALBERTO",20060610,60,37,82,24.2858251556513,"Northeast"
"AL022006","            UNNAMED",20060716,45,12.6,22.6,29.1406337333943,"Northeast"
"AL032006","              BERYL",20060718,50,16.2,16.8,43.95837332399,"Northeast"
"AL042006","              CHRIS",20060801,55,6.9,-23.6,163.702511562112,"West"
"AL052006","              DEBBY",20060821,45,20.5,-26.6,142.379396566148,"Northwest"
"AL062006","            ERNESTO",20060824,65,33.8,-12.8,110.741587898437,"North"
"AL072006","           FLORENCE",20060903,80,47.9,5.39999999999998,83.5679250667418,"North"
"AL082006","             GORDON",20060910,105,30.3,46.3,33.2018446301543,"Northeast"
"AL092006","             HELENE",20060912,105,44.4,14.4,72.030860259843,"North"
"AL102006","              ISAAC",20060927,75,23.4,5.60000000000002,76.5413153913849,"North"
"AL012007","             ANDREA",20070506,65,-3.7,4.60000000000002,321.188615963242,"Southeast"
"AL022007","              BARRY",20070531,50,29.4,18.5,57.8197751633957,"Northeast"
"AL032007","            CHANTAL",20070731,60,30.5,59.5,27.1399059293209,"Northeast"
"AL042007","               DEAN",20070813,150,8.3,-70.1,173.247486545694,"West"
"AL052007","               ERIN",20070815,50,12.2,-5.80000000000001,115.42687416959,"Northwest"
"AL062007","              FELIX",20070831,150,6.2,-37.2,170.537677791974,"West"
"AL072007","          GABRIELLE",20070908,50,8.3,3.80000000000001,65.4002093948425,"Northeast"
"AL082007","             INGRID",20070912,40,6.1,-18.4,161.658518923714,"West"
"AL092007","           HUMBERTO",20070912,80,5.4,4.80000000000001,48.3664606634297,"Northeast"
"AL102007","                TEN",20070921,30,1.6,-2.30000000000001,145.175510843043,"Northwest"
"AL112007","              JERRY",20070923,35,4.8,2.60000000000002,61.5570713756364,"Northeast"
"AL122007","              KAREN",20070925,65,6.8,-18.3,159.615704204581,"West"
"AL132007","            LORENZO",20070925,70,-1.1,-3.89999999999998,195.751173663453,"West"
"AL142007","            MELISSA",20070928,35,10.6,-27.7,159.059576864368,"West"
"AL152007","            FIFTEEN",20071011,45,19.2,27.4,35.0200788542554,"Northeast"
"AL162007","               NOEL",20071024,75,46.2,9.80000000000001,78.0238675557966,"North"
"AL172007","               OLGA",20071210,50,8,-23.4,161.125450241797,"West"
"AL012008","             ARTHUR",20080531,40,0.100000000000001,-3.60000000000002,178.408859728805,"West"
"AL022008","             BERTHA",20080703,110,45.8,-4.10000000000002,95.1154625358807,"North"
"AL032008","          CRISTOBAL",20080719,55,12.7,22.3,29.6618038594946,"Northeast"
"AL042008","              DOLLY",20080720,85,15.1,-22.7,146.368219106521,"Northwest"
"AL052008","            EDOUARD",20080803,55,4.6,-11.3,157.849762071649,"West"
"AL062008","                FAY",20080815,60,19.3,-15.2,128.222722420196,"Northwest"
"AL072008","             GUSTAV",20080825,135,30.2,-16.4,118.504011521811,"Northwest"
"AL082008","              HANNA",20080828,75,28.4,5.19999999999999,79.624155079949,"North"
"AL092008","                IKE",20080901,125,30,-34.1,138.659799081685,"Northwest"
"AL102008","          JOSEPHINE",20080902,55,4,-31.7,172.808257229969,"West"
"AL112008","               KYLE",20080925,75,26.6,9.19999999999999,70.9213054629026,"North"
"AL122008","              LAURA",20080926,70,17,9,62.1027289690524,"Northeast"
"AL132008","              MARCO",20081006,55,1.4,-5.19999999999999,164.931511840508,"West"
"AL142008","               NANA",20081012,35,6.5,-11.4,150.309273487983,"Northwest"
"AL152008","               OMAR",20081013,115,22.9,25.7,41.702653632979,"Northeast"
"AL162008","            SIXTEEN",20081014,25,-0.199999999999999,-2.80000000000001,184.085616779975,"West"
