"ID","Name","Date","Maximum.Wind","dLat","dLong","angle","direction"
"EP042014","            DOUGLAS",20140628,45,12.7,-21.1,148.956444383712,"Northwest"
"EP052014","              ELIDA",20140630,45,-0.100000000000001,0.600000000000023,350.537677791975,"East"
"EP062014","             FAUSTO",20140706,40,0.5,-14,177.954591511113,"West"
"CP012014","               WALI",20140717,40,4.6,-4.30000000000001,133.069412558833,"Northwest"
"EP072014","          GENEVIEVE",20140722,140,26.4,-73.8,160.316672453559,"West"
"EP082014","             HERNAN",20140726,65,13,-21,148.240519915187,"Northwest"
"EP092014","             ISELLE",20140730,120,8.4,-47.9,170.053445072658,"West"
"EP102014","              JULIO",20140802,105,26.3,-47.3,150.924830295376,"Northwest"
"EP112014","             KARINA",20140812,75,1.2,-18.1,176.206935718311,"West"
"EP122014","             LOWELL",20140817,65,15,-29.6,153.12607968817,"Northwest"
"EP132014","              MARIE",20140822,140,18.3,-41.3,156.10190274872,"Northwest"
"EP142014","            NORBERT",20140902,110,9.9,-11.2,138.525615197174,"Northwest"
"EP152014","              ODILE",20140909,120,17.5,-11.9,124.215702132437,"Northwest"
"EP162014","            SIXTEEN",20140910,30,9.9,7.69999999999999,52.1250163489018,"Northeast"
"EP172014","               POLO",20140916,65,4.1,-23.8,170.225654847908,"West"
"EP182014","             RACHEL",20140924,75,7.8,-15,152.525568373723,"Northwest"
"EP192014","              SIMON",20140930,115,13,-13.3,135.653535680678,"Northwest"
"CP022014","                ANA",20141013,75,29.4,-9.29999999999998,107.55354482634,"North"
"EP202014","              TRUDY",20141017,55,3.4,0.400000000000034,83.2901631922425,"North"
"EP212014","              VANCE",20141029,95,10.8,-8.19999999999999,127.207921921782,"Northwest"
"EP012015","             ANDRES",20150528,125,7.5,-10,143.130102354156,"Northwest"
"EP022015","             BLANCA",20150531,125,16.5,-11.8,125.570512045981,"Northwest"
"EP032015","             CARLOS",20150610,80,9.9,-8.39999999999998,130.314100160497,"Northwest"
"EP042015","                ELA",20150707,40,9.3,-18.9,153.799885158653,"Northwest"
"EP052015","            DOLORES",20150711,115,19,-25.7,143.524497610902,"Northwest"
"EP062015","            ENRIQUE",20150712,45,9.3,-13.5,145.437475351118,"Northwest"
"EP072015","            FELICIA",20150722,35,8,-13.3,148.972933240087,"Northwest"
"EP082015","              EIGHT",20150727,30,1.4,-19.6,175.914383220025,"West"
"EP092015","          GUILLERMO",20150727,95,17.3,-52.4,161.729222015795,"West"
"EP102015","              HILDA",20150806,125,2.8,-29.8,174.632263152844,"West"
"EP112015","             ELEVEN",20150816,30,12.8,-18.5,145.320954362498,"Northwest"
"EP122015","            IGNACIO",20150823,125,22.5,-35.1,147.339087278326,"Northwest"
"EP132015","             JIMENA",20150825,135,15,-51.9,163.879789143408,"West"
"EP142015","              KEVIN",20150831,50,12.3,-3.10000000000002,104.145795494103,"North"
"EP152015","              LINDA",20150904,110,17.8,-18.7,136.412486430836,"Northwest"
"EP162015","            SIXTEEN",20150920,30,4.9,1.5,72.9794743884802,"North"
"EP172015","              MARTY",20150926,70,3.7,0.100000000000023,88.4518423010217,"North"
"EP182015","               NORA",20151009,60,6,-22.5,165.068582821862,"West"
"EP192015","               OLAF",20151015,130,16,-18,138.36646066343,"Northwest"
"EP202015","           PATRICIA",20151020,185,9.8,-8.30000000000001,130.26255665199,"Northwest"
"EP212015","               RICK",20151118,35,7.3,-18.9,158.881276017609,"West"
"EP222015","             SANDRA",20151123,130,13.3,-7.19999999999999,118.429048833086,"Northwest"
